;region;district;blr_name;rus_name;id;latitude;longtitude
22781;Мінская;Слуцкі;Вераб’ёва;Веробьёво;243015236;53.2549432;27.5828852
22782;Мінская;Слуцкі;Грэск;Греск;243015011;53.168808;27.490139
22783;Мінская;Слуцкі;Забелы;Забелы;243015249;53.2038144;27.510262
22784;Мінская;Слуцкі;Марозы;Морозы;243015255;53.19134;27.5029
22785;Мінская;Слуцкі;Прагрэс;Прогресс;243009348;53.152046;27.43911
22786;Мінская;Слуцкі;Старына;Старина;243015031;53.13203;27.51878
22787;Мінская;Слуцкі;Сцяпкова;Степково;243009976;53.18962;27.46608
22788;Мінская;Слуцкі;Ульянаўка;Ульяновка;243015258;53.19872;27.52796
22789;Мінская;Слуцкі;Швяды;Шведы;243015264;53.2174424;27.5051335
22790;Мінская;Слуцкі;Шышчыцы;Шищицы;243015270;53.2201543;27.5477432
22791;Мінская;Слуцкі;Яўладавічы;Евладовичи;243015242;53.2113709;27.5175895
22792;Мінская;Слуцкі;Барок;Борок;243009304;53.07899;27.35699
22793;Мінская;Слуцкі;Беларусь;Беларусь;243009464;53.030151;27.3127
22794;Мінская;Слуцкі;Ванькоўшчына;Ваньковщина;243009467;53.0127417;27.3440379
22795;Мінская;Слуцкі;Вішнёўка;Вишнёвка;243009447;53.0098;27.326
22796;Мінская;Слуцкі;Дуброва;Дуброва;243009461;53.032603;27.3307864
22797;Мінская;Слуцкі;Знамя;Знамя;243009444;53.045422;27.363939
22798;Мінская;Слуцкі;Лапацічы;Лопатичи;243009306;53.0754886;27.2981515
22799;Мінская;Слуцкі;Малінаўка;Малиновка;243009453;53.00792;27.34471
22800;Мінская;Слуцкі;Міхайлаўка;Михайловка;243009473;53.0136073;27.3664733
22801;Мінская;Слуцкі;Сахалін;Сахалин;243009491;53.0658512;27.380623
22802;Мінская;Слуцкі;Свабодны;Свободный;243009459;53.0662;27.37055
22803;Мінская;Слуцкі;Сераднякі;Середняки;2971140447;53.0353339;27.3643787
22804;Мінская;Слуцкі;Сераднякі;Середняки;243009456;53.04405;27.30686
22805;Мінская;Слуцкі;Усход;Усход;243009479;53.04027;27.32755
22806;Мінская;Слуцкі;Хлебны Клін;Хлебный Клин;243009470;53.0227018;27.3146503
22807;Мінская;Слуцкі;Чырвоная Ніва;Чирвоная Нива;243009476;53.048;27.3243248
22808;Мінская;Слуцкі;Вялікі Быкоў;Великий Быков;243014816;52.88561;27.59208
22809;Мінская;Слуцкі;Гуляева;Гуляево;243014009;52.8939076;27.6687745
22810;Мінская;Слуцкі;Ісерна;Исерно;243014938;52.901466;27.637846
22811;Мінская;Слуцкі;Калінаўка;Калиновка;243014972;52.895222;27.62529
22812;Мінская;Слуцкі;Малінаўка;Малиновка;243015003;52.89822;27.61379
22813;Мінская;Слуцкі;Малы Быкоў;Малый Быков;243014832;52.879;27.58967
22814;Мінская;Слуцкі;Навасёлкі;Новосёлки;243014968;52.90543;27.61439
22815;Мінская;Слуцкі;Нежаўка;Нежевка;243014955;52.913422;27.64632
22816;Мінская;Слуцкі;Панічы;Паничи;243014031;52.90295;27.70452
22817;Мінская;Слуцкі;Агароднікі;Огородники;243015157;53.029369;27.61602
22818;Мінская;Слуцкі;Бліжнія Бандары;Ближние Бондари;243013968;52.99187;27.66795
22819;Мінская;Слуцкі;Валаты;Волоты;243014046;52.9336367;27.6890799
22820;Мінская;Слуцкі;Вялікая Падзер;Великая Падерь;243015130;53.03409;27.62718
22821;Мінская;Слуцкі;Вялікая Сліва;Великая Слива;243014958;52.94887;27.63585
22822;Мінская;Слуцкі;Дальнія Бандары;Дальние Бондари;243014037;52.96792;27.71276
22823;Мінская;Слуцкі;Казловічы;Козловичи;243015150;52.997532;27.639971
22824;Мінская;Слуцкі;Лесуны;Лесуны;243013979;53.01435;27.65431
22825;Мінская;Слуцкі;Малая Сліва;Малая Слива;243013970;52.98698;27.6955
22826;Мінская;Слуцкі;Ячава;Ячево;243014932;53.01933;27.58573
22827;Мінская;Слуцкі;Агароднікі;Огородники;243014950;52.98698;27.55706
22828;Мінская;Слуцкі;Вялікае Журава;Великое Журово;243014919;52.9923425;27.5153168
22829;Мінская;Слуцкі;Іванаўскія Агароднікі;Ивановские Огородники;243009485;53.00259;27.46402
22830;Мінская;Слуцкі;Івань;Ивань;243009482;52.99985;27.44848
22831;Мінская;Слуцкі;Кірава;Кирово;243014965;52.959251;27.5368
22832;Мінская;Слуцкі;Кляпчаны;Клепчаны;243014952;52.98474;27.53354
22833;Мінская;Слуцкі;Лясішча;Лесище;243014944;52.96878;27.6089
22834;Мінская;Слуцкі;Маглышы;Маглыши;243014922;52.98689;27.48874
22835;Мінская;Слуцкі;Малая Падзер;Малая Падерь;243015166;53.03667;27.61379
22837;Мінская;Слуцкі;Новы Двор;Новый Двор;243014985;52.975208;27.559031
22838;Мінская;Слуцкі;Працавічы;Працевичи;243014961;52.92663;27.60547
22839;Мінская;Слуцкі;Устрань;Устрань;243014979;52.9336134;27.5159712
22840;Мінская;Слуцкі;Заляддзе;Залядье;243007985;52.99882;27.16207
22841;Мінская;Слуцкі;Кажушкі;Кажушки;243007983;53.0244203;27.1724237
22842;Мінская;Слуцкі;Леніна;Ленино;243007962;53.05212;27.2285
22843;Мінская;Слуцкі;Нявязцы;Невязцы;243007950;53.0086;27.26137
22844;Мінская;Слуцкі;Падлессе;Подлесье;243007971;53.04207;27.28206
22845;Мінская;Слуцкі;Славінск;Славинск;243007944;53.02585;27.1946
22847;Мінская;Слуцкі;Цяраспаль;Терасполь;243009450;53.00285;27.30523
22848;Мінская;Слуцкі;Шалавічы;Шаловичи;243007974;53.06731;27.28214
22849;Мінская;Слуцкі;Боркі;Борки;243015041;53.12705;27.48513
22850;Мінская;Слуцкі;Ветка;Ветка;243009361;53.11117;27.44788
22851;Мінская;Слуцкі;Клешава;Клешево;243009315;53.1097714;27.3843031
22852;Мінская;Слуцкі;Леткаўшчына;Летковщина;243009312;53.1099039;27.407778
22853;Мінская;Слуцкі;Маяк;Маяк;243009352;53.12529;27.455498
22854;Мінская;Слуцкі;Мусічы;Мусичи;243009329;53.1311666;27.3990643
22855;Мінская;Слуцкі;Шулякі;Шуляки;243015094;53.11211;27.48221
22856;Мінская;Слуцкі;Заграддзе;Заградье;243014039;52.971867;27.758087
22857;Мінская;Слуцкі;Кублішча;Кублище;243016044;52.9862703;27.8358182
22858;Мінская;Слуцкі;Мерашыно;Мерешино;243013966;52.957111;27.81558
22859;Мінская;Слуцкі;Паўстынь;Повстынь;243013964;52.979771;27.809401
22860;Мінская;Слуцкі;Рабак;Рабак;243016047;52.99787;27.86305
22861;Мінская;Слуцкі;Апаліны;Аполины;243013883;53.18567;27.68229
22862;Мінская;Слуцкі;Баравая;Боровая;243013961;53.13108;27.72829
22863;Мінская;Слуцкі;Гольчычы;Гольчичи;243013930;53.143101;27.659201
22864;Мінская;Слуцкі;Жылін Брод;Жилин Брод;243013886;53.20893;27.75876
22865;Мінская;Слуцкі;Кальчыцы;Кальчицы;243013949;53.1219977;27.6889135
22866;Мінская;Слуцкі;Кулікі;Кулики;243013942;53.10894;27.66186
22867;Мінская;Слуцкі;Навінкі;Новинки;243013902;53.18893;27.71739
22868;Мінская;Слуцкі;Ніва;Нива;243013947;53.12113;27.72941
22869;Мінская;Слуцкі;Палікараўка;Поликаровка;243013896;53.22618;27.72606
22870;Мінская;Слуцкі;Пільня;Пильня;243013914;53.19657;27.71456
22871;Мінская;Слуцкі;Ржаўка;Ржавка;243013952;53.1419945;27.7270946
22872;Мінская;Слуцкі;Строхава;Строхово;243013889;53.17237;27.71602
22873;Мінская;Слуцкі;Таковішча;Таковище;243013955;53.132082;27.745512
22874;Мінская;Слуцкі;Шантароўшчына;Шантаровщина;243013892;53.17039;27.77318
22875;Мінская;Слуцкі;Адамова;Адамово;243013904;53.22146;27.6719
22876;Мінская;Слуцкі;Ануфравічы;Ануфровичи;243015019;53.170052;27.536461
22877;Мінская;Слуцкі;Бабовішчы;Бобовищи;243015252;53.19374;27.58092
22878;Мінская;Слуцкі;Вынісцы;Вынисцы;243015064;53.153999;27.58667
22879;Мінская;Слуцкі;Замосце;Замостье;243015267;53.2090479;27.5942066
22880;Мінская;Слуцкі;Ленькі;Леньки;243015125;53.14542;27.54564
22881;Мінская;Слуцкі;Паўлаўка;Павловка;243013899;53.22275;27.7016
22882;Мінская;Слуцкі;Покрашава;Покрашево;243015016;53.18327;27.565559
22883;Мінская;Слуцкі;Рудня;Рудня;243015245;53.196415;27.641569
22884;Мінская;Слуцкі;Бялевічы;Белевичи;243007883;52.96036;27.18301
22885;Мінская;Слуцкі;Замошша;Замошье;243009588;52.88492;27.3375
22886;Мінская;Слуцкі;Кавержыцы;Ковержицы;243007919;52.9916871;27.2658285
22887;Мінская;Слуцкі;Лядна;Лядно;243007924;52.9895926;27.2181359
22888;Мінская;Слуцкі;Малышэвічы;Малышевичи;243007865;52.96723;27.24197
22889;Мінская;Слуцкі;Новыя Рачкавічы;Новые Рачковичи;243007914;52.9515043;27.2531268
22890;Мінская;Слуцкі;Прыдзіркі;Придирки;243007922;52.9861588;27.1677219
22891;Мінская;Слуцкі;Пятніцы;Пятницы;243009430;52.9328763;27.30612
22892;Мінская;Слуцкі;Рачкавічы;Рачковичи;243007928;52.98054;27.28729
22893;Мінская;Слуцкі;Славіна;Славино;243009417;52.96912;27.29322
22894;Мінская;Слуцкі;Танежыцы;Танежицы;243009583;52.90732;27.30918
22895;Мінская;Слуцкі;Чайчыцы;Чайчицы;243009428;52.98809;27.30377
22896;Мінская;Слуцкі;Чапліцы;Чаплицы;243009410;52.9304758;27.3387902
22897;Мінская;Слуцкі;Чапліцы;Чаплицы;243009413;52.9208;27.30394
22898;Мінская;Слуцкі;Юлісіно;Юлисино;243007927;52.97565;27.27948
22899;Мінская;Слуцкі;Аступішча;Оступище;1393200672;53.0247865;27.8344102
22900;Мінская;Слуцкі;Волашава;Волошево;243016032;53.0553;27.93514
22901;Мінская;Слуцкі;Круглае;Круглое;243016027;53.03435;27.85094
22902;Мінская;Слуцкі;Мелітонава;Мелитоново;243015996;53.08156;27.92055
22903;Мінская;Слуцкі;Рыжыца;Рыжица;243015994;53.0698153;27.9354621
22904;Мінская;Слуцкі;Сорагі;Сороги;243016041;53.0324614;27.9270544
22905;Мінская;Слуцкі;Бранава;Браново;243009332;53.09032;27.40282
22906;Мінская;Слуцкі;Бранавічы;Брановичи;243014913;53.0282724;27.504077
22907;Мінская;Слуцкі;Варкавічы;Варковичи;243014928;53.06156;27.49801
22908;Мінская;Слуцкі;Качалава;Качалово;243015122;53.0825022;27.4883257
22909;Мінская;Слуцкі;Лучнікі;Лучники;243014916;53.040495;27.5172306
22910;Мінская;Слуцкі;Падліпцы;Подлипцы;243009438;53.051669;27.3972937
22911;Мінская;Слуцкі;Паўлаўка;Павловка;243009309;53.08233;27.42548
22912;Мінская;Слуцкі;Сярагі;Серяги;243009488;53.063786;27.473989
22913;Мінская;Смалявіцкі;Смалявічы;Смолевичи;242978945;54.0299337;28.089752
22914;Мінская;Смалявіцкі;Восава;Осово;243022163;54.0855536;28.1422849
22915;Мінская;Смалявіцкі;Калюга;Калюга;243022108;54.0698603;28.1508177
22916;Мінская;Смалявіцкі;Крыніца;Криница;243022106;54.04261;28.03848
22917;Мінская;Смалявіцкі;Прысынак;Присынок;243022112;54.044894;28.1299156
22918;Мінская;Смалявіцкі;Рабы Слуп;Рябый Слуп;243022135;54.0273214;28.1137049
22919;Мінская;Смалявіцкі;Уборкі;Уборки;243022128;54.03213;28.05522
22920;Мінская;Смалявіцкі;Чорны Лес;Чёрный Лес;1469168604;54.069607;28.167587
22921;Мінская;Смалявіцкі;Астравы;Островы;243023579;54.023624;28.463478
22922;Мінская;Смалявіцкі;Зялёны Бор;Зелёный Бор;242979068;54.013954;28.477539
22923;Мінская;Смалявіцкі;Багута;Багута;243017190;54.0327319;27.8448314
22924;Мінская;Смалявіцкі;Батурынка;Батуринка;1880719615;54.050667;27.866209
22925;Мінская;Смалявіцкі;Высокая Горка;Высокая Горка;2960482980;54.0357863;28.0092459
22926;Мінская;Смалявіцкі;Вялікае Залужжа;Великое Залужье;243017179;54.03883;27.94622
22927;Мінская;Смалявіцкі;Грудок;Грудок;243017057;54.05599;27.90304
22928;Мінская;Смалявіцкі;Дамашаны;Домашаны;243017166;54.0150385;27.9363686
22929;Мінская;Смалявіцкі;Дынараўка;Динаровка;243017157;54.0257888;27.9692607
22930;Мінская;Смалявіцкі;Задомля;Задомля;243017183;54.048546;27.876791
22931;Мінская;Смалявіцкі;Ліпнікі;Липники;243017205;54.0330766;27.9393622
22932;Мінская;Смалявіцкі;Лужкі;Лужки;243017197;54.0310429;27.9700938
22933;Мінская;Смалявіцкі;Магістральная;Магистральная;2960486617;53.9930832;27.8620892
22934;Мінская;Смалявіцкі;Малое Залужжа;Малое Залужье;243017060;54.04364;27.98767
22935;Мінская;Смалявіцкі;Масцішча;Мостище;243017036;54.06114;27.87274
22936;Мінская;Смалявіцкі;Новае Жыццё;Новое Житьё;243017062;54.0292582;27.9932566
22937;Мінская;Смалявіцкі;Пераезная;Переездная;243017201;53.99531;27.88656
22938;Мінская;Смалявіцкі;Рудамэйка;Рудомейка;243017054;54.06655;27.8906
22939;Мінская;Смалявіцкі;Сасновая;Сосновая;243017163;54.02372;27.857981
22940;Мінская;Смалявіцкі;Скураты;Скураты;243017154;54.01806;27.97351
22941;Мінская;Смалявіцкі;Слабада;Слобода;243017133;54.0092768;27.8818744
22942;Мінская;Смалявіцкі;Вялікі Камень;Великий Камень;243022096;53.836269;28.01273
22943;Мінская;Смалявіцкі;Грыва;Грива;243022016;53.800652;28.10457
22944;Мінская;Смалявіцкі;Драчкава;Драчково;243022012;53.819366;28.075708
22945;Мінская;Смалявіцкі;Дуброва;Дуброва;243022101;53.84408;28.02278
22946;Мінская;Смалявіцкі;Калюга;Калюга;243022020;53.82254;28.01694
22947;Мінская;Смалявіцкі;Ляды;Ляды;243022029;53.77747;28.08681
22948;Мінская;Смалявіцкі;Ляды;Ляды;243022036;53.7880545;28.0417594
22949;Мінская;Смалявіцкі;Малыя Ляды;Малые Ляды;243021999;53.7914903;28.0867704
22950;Мінская;Смалявіцкі;Пабрацімаўка;Побратимовка;2960486411;53.8450931;28.053931
22951;Мінская;Смалявіцкі;Паддубнае;Поддубное;243021996;53.81558;28.0481
22952;Мінская;Смалявіцкі;Сінія Горы;Синие Горы;243017320;53.829391;27.999588
22953;Мінская;Смалявіцкі;Слабодка;Слободка;243022032;53.78846;28.07093
22954;Мінская;Смалявіцкі;Старына;Старина;243022098;53.8034;28.04853
22955;Мінская;Смалявіцкі;Арлова;Орлово;243021417;54.149269;28.162857
22956;Мінская;Смалявіцкі;Асіннік;Осинник;243019803;54.09676;28.200529
22957;Мінская;Смалявіцкі;Бабі Лес;Бабий Лес;243021414;54.157665;28.188797
22958;Мінская;Смалявіцкі;Барсукі;Барсуки;243019990;54.083199;28.270309
22959;Мінская;Смалявіцкі;Белая Лужа;Белая Лужа;243019856;54.152302;28.35503
22960;Мінская;Смалявіцкі;Буда;Буда;243019833;54.1320422;28.2563602
22961;Мінская;Смалявіцкі;Будагова;Будагово;243019830;54.1439528;28.3107507
22962;Мінская;Смалявіцкі;Бярозавіца;Берёзовица;243019976;54.074532;28.251431
22963;Мінская;Смалявіцкі;Востраў;Остров;243019862;54.1507767;28.27272
22964;Мінская;Смалявіцкі;Высокія Ляды;Высокие Ляды;2960470535;54.079845;28.206711
22965;Мінская;Смалявіцкі;Глінішча;Глинище;243019836;54.1346864;28.3010033
22966;Мінская;Смалявіцкі;Градкі;Грядки;243019807;54.114868;28.266621
22967;Мінская;Смалявіцкі;Дарожны;Дорожный;243019821;54.073845;28.18889
22968;Мінская;Смалявіцкі;Жажэлка;Жажелка;243022103;54.0934516;28.1600036
22969;Мінская;Смалявіцкі;Забрадзенне;Заброденье;243019839;54.130669;28.20525
22970;Мінская;Смалявіцкі;Залатая Горка;Золотая Горка;926616415;54.067513;28.21627
22971;Мінская;Смалявіцкі;Замлынне;Замлынье;243019827;54.152721;28.25975
22972;Мінская;Смалявіцкі;Калюжкі;Калюжки;243019825;54.111778;28.24946
22973;Мінская;Смалявіцкі;Крутая Гара;Крутая Гора;1468816805;54.102871;28.15926
22974;Мінская;Смалявіцкі;Лютка;Лютка;243022154;54.11058;28.184311
22975;Мінская;Смалявіцкі;Напалкі;Напалки;243022172;54.101139;28.121309
22976;Мінская;Смалявіцкі;Новыя Градкі;Новые Грядки;243019847;54.103279;28.264812
22977;Мінская;Смалявіцкі;Паддуб’е;Поддубье;243019967;54.0739577;28.3319999
22978;Мінская;Смалявіцкі;Перамежнае;Перемежное;243019813;54.088928;28.240067
22979;Мінская;Смалявіцкі;Прыбор’е;Приборье;243019817;54.0617198;28.3322976
22980;Мінская;Смалявіцкі;Расошнае;Расошное;243019864;54.151531;28.23838
22981;Мінская;Смалявіцкі;Росіна Паляна;Росина Поляна;2960462986;54.0827835;28.2016718
22982;Мінская;Смалявіцкі;Сухі Востраў;Сухой Остров;243019844;54.09483;28.249111
22983;Мінская;Смалявіцкі;Тачылішча;Точилище;243021408;54.141312;28.156839
22984;Мінская;Смалявіцкі;Трубянок;Трубенок;243019823;54.055899;28.3217912
22985;Мінская;Смалявіцкі;Яловіца;Яловица;243019970;54.0597522;28.2995711
22986;Мінская;Смалявіцкі;Ялоўка;Яловка;243019810;54.07085;28.28138
22987;Мінская;Смалявіцкі;Арэшнікі;Орешники;243017175;53.980637;27.963755
22988;Мінская;Смалявіцкі;Ганчароўка;Гончаровка;243017169;53.97686;27.916349
22989;Мінская;Смалявіцкі;Дубраўка;Дубровка;2960453265;53.9666072;27.8925167
22990;Мінская;Смалявіцкі;Забалоцце;Заболотье;243022068;54.004726;28.025928
22991;Мінская;Смалявіцкі;Загор’е;Загорье;243022065;54.0082285;28.0173061
22992;Мінская;Смалявіцкі;Масцішча;Мостище;243017136;53.9449833;28.0062465
22993;Мінская;Смалявіцкі;Мікалаевічы;Миколаевичи;243022058;54.003834;28.049736
22994;Мінская;Смалявіцкі;Падыгрушша;Подыгрушье;243017186;54.012821;27.990499
22995;Мінская;Смалявіцкі;Смольніца;Смольница;243017139;53.9518305;27.9560055
22996;Мінская;Смалявіцкі;Станок-Вадзіца;Станок-Водица;243022132;53.980213;28.027264
22997;Мінская;Смалявіцкі;Старына;Старина;243022095;53.9463;28.0408
22998;Мінская;Смалявіцкі;Чэрнікаўшчына;Черниковщина;243022119;53.995399;28.080629
22999;Мінская;Смалявіцкі;Алесіна;Алесино;243019919;53.953339;28.23555
23000;Мінская;Смалявіцкі;Аслессе;Аслесье;243019944;53.985714;28.346073
23001;Мінская;Смалявіцкі;Асташонкі;Асташонки;243023577;53.93549;28.440001
23002;Мінская;Смалявіцкі;Верхмень;Верхмень;243019913;53.940418;28.239227
23003;Мінская;Смалявіцкі;Дабраводка;Доброводка;243019910;53.93927;28.287649
23004;Мінская;Смалявіцкі;Дубнікі;Дубники;243023568;53.987812;28.457073
23005;Мінская;Смалявіцкі;Дуброва;Дуброва;2960451685;53.9541608;28.1802017
23006;Мінская;Смалявіцкі;Журавок;Журавок;1402894794;53.987362;28.391167
23007;Мінская;Смалявіцкі;Забалоцце;Заболотье;243023575;53.963211;28.43931
23008;Мінская;Смалявіцкі;Заброддзе;Забродье;243019902;53.9218421;28.2629193
23009;Мінская;Смалявіцкі;Замосце;Замостье;243023580;53.98888;28.4321
23010;Мінская;Смалявіцкі;Кляннік;Кленник;243023589;53.9399753;28.411242
23011;Мінская;Смалявіцкі;Кляннік-Ніз;Кленник-Низ;243023587;53.9384525;28.3799823
23012;Мінская;Смалявіцкі;Курганне;Курганье;243019938;53.941891;28.353876
23013;Мінская;Смалявіцкі;Падліп’е;Подлипье;243019935;53.93489;28.34498
23014;Мінская;Смалявіцкі;Пацічова;Потичёво;243023586;53.92425;28.46875
23015;Мінская;Смалявіцкі;Пеліка;Пелика;243019941;53.976;28.29563
23017;Мінская;Смалявіцкі;Старая Дуброва;Старая Дуброва;243022121;53.9407027;28.1990567
23018;Мінская;Смалявіцкі;Старынка;Старинка;243023574;53.9633881;28.4267314
23019;Мінская;Смалявіцкі;Стрыева;Стриево;243023581;53.96656;28.4836
23020;Мінская;Смалявіцкі;Студзёнка;Студёнка;243019922;53.97403;28.24542
23021;Мінская;Смалявіцкі;Сцепша;Степша;243019898;53.9335299;28.2593289
23022;Мінская;Смалявіцкі;Туры;Туры;243019925;53.95824;28.32808
23024;Мінская;Смалявіцкі;Шыпяны;Шипяны;243019916;53.96133;28.29031
23025;Мінская;Смалявіцкі;Юраўка;Юровка;243023578;53.977291;28.39142
23026;Мінская;Смалявіцкі;Ворат;Ворот;243022084;53.945438;28.161909
23027;Мінская;Смалявіцкі;Востраў;Остров;243022123;53.96999;28.14431
23028;Мінская;Смалявіцкі;Вызваленне;Вызволенье;243021993;53.839584;28.132767
23029;Мінская;Смалявіцкі;Заказінец;Заказинец;243022114;53.972881;28.190586
23030;Мінская;Смалявіцкі;Пекалін;Пекалин;243022092;53.908192;28.123199
23031;Мінская;Смалявіцкі;Пяцілетка;Пятилетка;243022088;53.863991;28.088779
23032;Мінская;Смалявіцкі;Слабада;Слобода;243022060;53.9753818;28.1076184
23033;Мінская;Смалявіцкі;Сцяпанава Пасека;Степанова Пасека;2960450217;53.8973903;28.2352678
23034;Мінская;Смалявіцкі;Чарніца;Черница;243022117;53.99591;28.1739199
23035;Мінская;Смалявіцкі;Чарніца;Черница;243022124;53.99952;28.12852
23036;Мінская;Смалявіцкі;Шабуні;Шабуни;243022080;53.918072;28.18268
23037;Мінская;Смалявіцкі;Шэметава;Шеметово;243022076;53.90871;28.064831
23038;Мінская;Смалявіцкі;Явароўшчына;Яворовщина;243022072;53.932232;28.08869
23039;Мінская;Смалявіцкі;Акцябрскі;Октябрьский;243019947;54.040966;28.201378
23040;Мінская;Смалявіцкі;Верхвозера;Верхозеро;243019963;54.02853;28.191351
23041;Мінская;Смалявіцкі;Восава;Осово;3105387036;54.0413601;28.2399675
23042;Мінская;Смалявіцкі;Дзямідава Жэсць;Демидова Жесть;243019987;54.0499;28.2607
23043;Мінская;Смалявіцкі;Зарэчча;Заречье;243019960;54.030361;28.2089544
23044;Мінская;Смалявіцкі;Лаўля;Лавля;243019950;54.050793;28.236629
23045;Мінская;Смалявіцкі;Ліпкі;Липки;243022126;54.008438;28.150579
23046;Мінская;Смалявіцкі;Малыя Ліпкі;Малые Липки;243022110;54.010452;28.184978
23047;Мінская;Смалявіцкі;Палявая;Полевая;243019956;54.011959;28.20611
23048;Мінская;Смалявіцкі;Пеліка;Пелика;3105370872;54.0125277;28.2223477
23049;Мінская;Смалявіцкі;Пліса;Плиса;243019980;54.0444754;28.2227902
23050;Мінская;Смалявіцкі;Сакаўка;Саковка;243019973;54.059341;28.19212
23051;Мінская;Смалявіцкі;Цэнтральны;Центральный;243019983;54.03688;28.276789
23052;Мінская;Смалявіцкі;Чарніцкі;Черницкий;243019953;54.0066195;28.24605
23053;Мінская;Смалявіцкі;Аношкі;Аношки;243017043;54.08234;27.862961
23054;Мінская;Смалявіцкі;Вішня;Вишня;243017049;54.10586;27.86837
23055;Мінская;Смалявіцкі;Высокае;Высокое;243017046;54.0728888;27.9654887
23056;Мінская;Смалявіцкі;Дуброва;Дуброва;243017828;54.1071514;27.8150388
23057;Мінская;Смалявіцкі;Ізбіцкае;Избицкое;243017220;54.062431;27.943785
23058;Мінская;Смалявіцкі;Кавалеўшчына;Ковалевщина;243017052;54.114497;27.9190296
23059;Мінская;Смалявіцкі;Кудрышчына;Кудрищино;243017040;54.08475;27.84133
23060;Мінская;Смалявіцкі;Ляды;Ляды;243017825;54.0637622;27.8170247
23061;Мінская;Смалявіцкі;Прылепская Усяжка;Прилепская Усяжка;243017212;54.09307;27.87618
23062;Мінская;Смалявіцкі;Прылепы;Прилепы;243017229;54.073296;27.837246
23063;Мінская;Смалявіцкі;Прыстрамы;Пристромы;243017033;54.09024;27.85644
23064;Мінская;Смалявіцкі;Рудня;Рудня;243017217;54.08303;27.90467
23065;Мінская;Смалявіцкі;Тадуліна;Тадулино;243017223;54.118221;27.88991
23066;Мінская;Смалявіцкі;Усяжа;Усяжа;243017226;54.09119;27.905621
23067;Мінская;Смалявіцкі;Быкачына;Быкачино;243017310;53.899269;27.954281
23068;Мінская;Смалявіцкі;Бярозавая Гара;Берёзовая Гора;243017325;53.86639;27.92004
23069;Мінская;Смалявіцкі;Волма;Волма;243017307;53.889141;27.90733
23070;Мінская;Смалявіцкі;Дзяхань;Дехань;243017288;53.858913;28.006065
23071;Мінская;Смалявіцкі;Загор’е;Загорье;243017300;53.84674;27.91102
23072;Мінская;Смалявіцкі;Задвор’е;Задворье;243017294;53.84219;27.97471
23073;Мінская;Смалявіцкі;Зарэчча;Заречье;243017235;53.8276;27.97342
23074;Мінская;Смалявіцкі;Заямнае;Заямное;243017259;53.84914;27.901581
23075;Мінская;Смалявіцкі;Зялёны Лужок;Зелёный Лужок;243017257;53.849312;27.98115
23076;Мінская;Смалявіцкі;Каліта;Калита;243017278;53.83498;27.89506
23077;Мінская;Смалявіцкі;Куляшоўка;Кулешовка;243017268;53.83807;27.92502
23078;Мінская;Смалявіцкі;Лазовы Куст;Лозовый Куст;243017281;53.854809;27.938829
23079;Мінская;Смалявіцкі;Лукава;Луково;243017286;53.84811;28.009821
23080;Мінская;Смалявіцкі;Першамайская;Першемайская;243017142;53.861759;27.989389
23081;Мінская;Смалявіцкі;Плюшчай;Плющай;243017283;53.824848;27.92725
23082;Мінская;Смалявіцкі;Пятровічы;Петровичи;243017241;53.833351;27.959181
23083;Мінская;Смалявіцкі;Самсонаўка;Самсоновка;1521026771;53.851307;27.911934
23084;Мінская;Смалявіцкі;Узбарогі;Узбароги;243017297;53.81979;27.96664
23085;Мінская;Смалявіцкі;Чырвоны Лужок;Чирвоный Лужок;243017145;53.871742;27.996233
23086;Мінская;Смалявіцкі;Дубовікі;Дубовики;243017066;54.058571;28.00724
23087;Мінская;Смалявіцкі;Емяльянава;Емельяново;243022166;54.07093;28.029301
23088;Мінская;Смалявіцкі;Каменка;Каменка;243022168;54.0925886;28.0751603
23089;Мінская;Смалявіцкі;Крывая Бяроза;Кривая Берёза;243022180;54.0578422;28.0838047
23090;Мінская;Смалявіцкі;Куркава;Курково;243022186;54.0697133;28.0683719
23091;Мінская;Смалявіцкі;Навадвор’е;Новодворье;243022177;54.073849;28.09642
23092;Мінская;Смалявіцкі;Трубічына;Трубичино;243017208;54.081921;27.983549
23093;Мінская;Смалявіцкі;Узбярэжжа;Узбережье;243022157;54.10981;28.03196
23095;Мінская;Смалявіцкі;Шпакоўшчына;Шпаковщина;243022159;54.089642;28.023029
23096;Мінская;Смалявіцкі;Антаполле;Антополье;243021411;54.18528;28.052755
23097;Мінская;Смалявіцкі;Кальнікі;Кальники;243022175;54.122082;28.13496
23098;Мінская;Смалявіцкі;Мглё;Мглё;243022151;54.13348;28.067348
23099;Мінская;Смалявіцкі;Прудзішча;Прудище;243022138;54.154957;28.07118
23100;Мінская;Смалявіцкі;Сарнацкае;Сарнацкое;243017109;54.144985;27.999983
23101;Мінская;Смалявіцкі;Сутокі;Сутоки;243022141;54.19495;28.069981
23102;Мінская;Смалявіцкі;Хаценава;Хотеново;243022148;54.139938;28.028959
23103;Мінская;Смалявіцкі;Юзафова;Юзефово;243017094;54.142509;27.982691
23105;Мінская;Салігорскі;Авіны;Овины;243009533;52.7332601;27.4038499
23106;Мінская;Салігорскі;Крушнікі;Крушники;243014865;52.69412;27.59397
23107;Мінская;Салігорскі;Леценец;Летенец;243009531;52.67755;27.46419
