Вобласць;Раён;Назва без націскаў;Назва па-расейску;osm:Node ID
Магілёўская;Магілёўскі;Катвіна;Катвино;243041390
Магілёўская;Магілёўскі;Коркаць;Коркать;243041400
Магілёўская;Магілёўскі;Майшчына;Майщина;243041393
Магілёўская;Магілёўскі;Малое Запаточча;Малое Запоточье;243041288
Магілёўская;Магілёўскі;Малыя Бялевічы;Малые Белевичи;243041399
Магілёўская;Магілёўскі;Мікалаеўка;Миколаевка;243041381
Магілёўская;Магілёўскі;Міхайлаўск;Михайловск;243041392
Магілёўская;Магілёўскі;Навабеліца;Новобелица;243041397
Магілёўская;Магілёўскі;Новая Ніва;Новая Нива;243041414
Магілёўская;Магілёўскі;Паддуб’е;Поддубье;243041391
Магілёўская;Магілёўскі;Паўлаўск;Павловск;243041385
Магілёўская;Магілёўскі;Перамога;Перемога;243041401
Магілёўская;Магілёўскі;Пушча;Пуща;243041410
Магілёўская;Магілёўскі;Рог;Рог;243041408
Магілёўская;Магілёўскі;Рубеж;Рубеж;243041388
Магілёўская;Магілёўскі;Семукачы;Семукачи;243041419
Магілёўская;Магілёўскі;Сінюга;Синюга;243041416
Магілёўская;Магілёўскі;Смалярня;Смолярня;243041406
Магілёўская;Магілёўскі;Укружжа;Укружье;243041384
Магілёўская;Магілёўскі;Хімніца;Химница;243041413
Магілёўская;Магілёўскі;Ямішча;Ямище;2921447134
Магілёўская;Магілёўскі;Бароўка;Боровка;243043401
Магілёўская;Магілёўскі;Лыкава;Лыково;2149456000
Магілёўская;Магілёўскі;Мірны;Мирный;243041857
Магілёўская;Магілёўскі;Новая Мілееўка;Новая Милеевка;243041862
Магілёўская;Магілёўскі;Пална;Полна;243041867
Магілёўская;Магілёўскі;Сідаравічы;Сидоровичи;243041874
Магілёўская;Магілёўскі;Слабодка;Слободка;243041863
Магілёўская;Магілёўскі;Шылаў Вугал;Шилов Угол;243041868
Магілёўская;Магілёўскі;Акулінцы;Акулинцы;243042450
Магілёўская;Магілёўскі;Васілевічы;Василевичи;243042452
Магілёўская;Магілёўскі;Вялікае Бушкава;Великое Бушково;243045992
Магілёўская;Магілёўскі;Зарэсце;Зарестье;243042458
Магілёўская;Магілёўскі;Іванавічы;Ивановичи;243045880
Магілёўская;Магілёўскі;Іванаў Дварэц;Иванов Дворец;243042481
Магілёўская;Магілёўскі;Кісялькі;Кисельки;243042467
Магілёўская;Магілёўскі;Малое Бушкава;Малое Бушково;243045998
Магілёўская;Магілёўскі;Рыкі;Рыки;243045902
Магілёўская;Магілёўскі;Сафійск;Софийск;243042455
Магілёўская;Магілёўскі;Супанічы;Супоничи;243042453
Магілёўская;Магілёўскі;Сухары;Сухари;243045889
Магілёўская;Магілёўскі;Харошкі;Хорошки;243045890
Магілёўская;Магілёўскі;Ходнева;Ходнево;243042441
Магілёўская;Магілёўскі;Цецераўнік;Тетеревник;243042462
Магілёўская;Мсціслаўскі;Мсціслаў;Мстислав;242978999
Магілёўская;Мсціслаўскі;Андраны;Андраны;243045714
Магілёўская;Мсціслаўскі;Доўгавічы;Долговичи;243045702
Магілёўская;Мсціслаўскі;Малькаўка;Мальковка;243045713
Магілёўская;Мсціслаўскі;Тышча;Тыща;243045691
Магілёўская;Мсціслаўскі;Бескаўка;Бесковка;243045695
Магілёўская;Мсціслаўскі;Васількова;Васильково;243045690
Магілёўская;Мсціслаўскі;Ваўкаўцы;Волковцы;243045697
Магілёўская;Мсціслаўскі;Забалацце;Заболотье;243045696
Магілёўская;Мсціслаўскі;Карпісонаўка;Карписоновка;243045688
Магілёўская;Мсціслаўскі;Лыкінка;Лыкинка;243045685
Магілёўская;Мсціслаўскі;Міхайлава;Михайлово;243045436
Магілёўская;Мсціслаўскі;Прыбярэжжа;Прибережье;243045673
Магілёўская;Мсціслаўскі;Пятрыгі;Петрыги;243045700
Магілёўская;Мсціслаўскі;Ракітанка;Ракитанка;243045449
Магілёўская;Мсціслаўскі;Чорная Сасна;Чёрная Сосна;243045677
Магілёўская;Мсціслаўскі;Юшкавічы;Юшковичи;243045427
Магілёўская;Мсціслаўскі;Асмолавічы;Осмоловичи;243045236
Магілёўская;Мсціслаўскі;Басценавічы;Бастеновичи;243045711
Магілёўская;Мсціслаўскі;Быстрыца;Быстрица;243045278
Магілёўская;Мсціслаўскі;Бязгачава;Безгачево;243045230
Магілёўская;Мсціслаўскі;Гутараўшчына;Гуторовщина;243045241
Магілёўская;Мсціслаўскі;Залессе;Залесье;243045254
Магілёўская;Мсціслаўскі;Капачы;Копачи;243045281
Магілёўская;Мсціслаўскі;Касмынічы;Космыничи;243045232
Магілёўская;Мсціслаўскі;Клін;Клин;243045276
Магілёўская;Мсціслаўскі;Кокатава;Кокотово;243045245
Магілёўская;Мсціслаўскі;Ксёндзаўшчына;Ксёндзовщина;243045238
Магілёўская;Мсціслаўскі;Судоўшчына;Судовщина;243045336
Магілёўская;Мсціслаўскі;Шыркі;Ширки;243045703
Магілёўская;Мсціслаўскі;Вялікая Лешчанка;Великая Лещенка;243047376
Магілёўская;Мсціслаўскі;Засожжа;Засожье;243047370
Магілёўская;Мсціслаўскі;Калатовіна;Колотовино;243047379
Магілёўская;Мсціслаўскі;Каробчына;Коробчино;243047215
Магілёўская;Мсціслаўскі;Каўшова;Ковшово;243047382
Магілёўская;Мсціслаўскі;Красная Горка;Красная Горка;243047373
Магілёўская;Мсціслаўскі;Кудрычы;Кудричи;243047219
Магілёўская;Мсціслаўскі;Людагошча;Людогоща;243047378
Магілёўская;Мсціслаўскі;Малая Зяціца;Малая Зятица;243045053
Магілёўская;Мсціслаўскі;Малая Лешчанка;Малая Лещенка;243047365
Магілёўская;Мсціслаўскі;Міцькаўшчына;Митьковщина;243047387
Магілёўская;Мсціслаўскі;Падлужжа;Подлужье;243047377
Магілёўская;Мсціслаўскі;Парадзіна;Парадино;243047374
Магілёўская;Мсціслаўскі;Святазер’е;Святозерье;243047226
Магілёўская;Мсціслаўскі;Шумянічы;Шумяничи;243047228
Магілёўская;Мсціслаўскі;Банькаўшчына;Баньковщина;243047232
Магілёўская;Мсціслаўскі;Будагошч;Будогощь;243047246
Магілёўская;Мсціслаўскі;Гімбатаўка;Гимботовка;243047201
Магілёўская;Мсціслаўскі;Дзеснакіта;Деснокита;243047238
Магілёўская;Мсціслаўскі;Дубасна;Дубасно;243045317
Магілёўская;Мсціслаўскі;Казлоўка;Козловка;243045332
Магілёўская;Мсціслаўскі;Кандратаўск;Кондратовск;243047236
Магілёўская;Мсціслаўскі;Красная Паляна;Красная Поляна;243047202
Магілёўская;Мсціслаўскі;Красны Бераг;Красный Берег;243047203
Магілёўская;Мсціслаўскі;Лютня;Лютня;243047240
Магілёўская;Мсціслаўскі;Рассвет;Рассвет;243047244
Магілёўская;Мсціслаўскі;Старое Сяло;Старое Село;243047234
Магілёўская;Мсціслаўскі;Чарнілава;Чернилово;243045223
Магілёўская;Мсціслаўскі;Шамаўшчына;Шамовщина;243047242
Магілёўская;Мсціслаўскі;Бескакова;Бескаково;243045239
Магілёўская;Мсціслаўскі;Быковічы;Быковичи;243045274
Магілёўская;Мсціслаўскі;Зарэчча;Заречье;243045247
Магілёўская;Мсціслаўскі;Калінаўка;Калиновка;243045061
Магілёўская;Мсціслаўскі;Куркаўшчына;Курковщина;243045064
Магілёўская;Мсціслаўскі;Мазалава;Мазолово;243045234
Магілёўская;Мсціслаўскі;Майскае;Майское;243045067
Магілёўская;Мсціслаўскі;Мышкіна;Мышкино;243045066
Магілёўская;Мсціслаўскі;Новае Сяло;Новое Село;243045283
Магілёўская;Мсціслаўскі;Рожава;Рожево;243045062
Магілёўская;Мсціслаўскі;Сутокі;Сутоки;243047224
Магілёўская;Мсціслаўскі;Барысаўка;Борисовка;243045084
Магілёўская;Мсціслаўскі;Валоўнікі;Воловники;243045290
Магілёўская;Мсціслаўскі;Вяркееўшчына;Веркеевщина;243045294
Магілёўская;Мсціслаўскі;Добрае;Доброе;243045081
Магілёўская;Мсціслаўскі;Дубейкава;Дубейково;243045080
Магілёўская;Мсціслаўскі;Дуброўка;Дубровка;243045070
Магілёўская;Мсціслаўскі;Залачэва;Золочево;243045285
Магілёўская;Мсціслаўскі;Лапаціна;Лопатино;243045288
Магілёўская;Мсціслаўскі;Мушына;Мушино;243045072
Магілёўская;Мсціслаўскі;Пірагова;Пирогово;243045060
Магілёўская;Мсціслаўскі;Белы Мох;Белый Мох;243045224
Магілёўская;Мсціслаўскі;Буліна;Булино;243045328
Магілёўская;Мсціслаўскі;Данілаўск;Даниловск;243045221
Магілёўская;Мсціслаўскі;Залессе;Залесье;243045330
Магілёўская;Мсціслаўскі;Занькаўшчына;Заньковщина;243045338
Магілёўская;Мсціслаўскі;Івоны;Ивоны;243045595
Магілёўская;Мсціслаўскі;Ірцішчава;Иртищево;243045334
Магілёўская;Мсціслаўскі;Мілейкава;Милейково;243045324
Магілёўская;Мсціслаўскі;Падсолтава;Подсолтово;243045226
Магілёўская;Мсціслаўскі;Пуцяты;Путяты;243045219
Магілёўская;Мсціслаўскі;Свярдлова;Свердлово;243045216
Магілёўская;Мсціслаўскі;Асінаўка;Осиновка;243045589
Магілёўская;Мсціслаўскі;Багацькаўка;Богатьковка;243045228
Магілёўская;Мсціслаўскі;Бель;Бель;243045612
Магілёўская;Мсціслаўскі;Беразетня;Березетня;243045586
Магілёўская;Мсціслаўскі;Вышова;Вышово;243045616
Магілёўская;Мсціслаўскі;Глінне;Глинье;243045587
Магілёўская;Мсціслаўскі;Каменка;Каменка;243045599
Магілёўская;Мсціслаўскі;Крутая;Крутая;243045320
Магілёўская;Мсціслаўскі;Курманава;Курманово;243045707
Магілёўская;Мсціслаўскі;Лужкі;Лужки;243045321
Магілёўская;Мсціслаўскі;Несцерава;Нестерово;243045591
Магілёўская;Мсціслаўскі;Пацкава;Пацково;243045708
Магілёўская;Мсціслаўскі;Раздзел;Раздел;243045590
Магілёўская;Мсціслаўскі;Рубанаўка;Рубановка;243045605
Магілёўская;Мсціслаўскі;Сакалова;Соколово;243045615
Магілёўская;Мсціслаўскі;Селішчы;Селищи;243045323
Магілёўская;Мсціслаўскі;Слаўнае;Славное;243045593
Магілёўская;Мсціслаўскі;Старына;Старина;243045594
Магілёўская;Мсціслаўскі;Шамава;Шамово;243045588
Магілёўская;Мсціслаўскі;Башары;Башары;243045712
Магілёўская;Мсціслаўскі;Будзёнаўка;Будёновка;243044674
Магілёўская;Мсціслаўскі;Віскліна;Висклино;2919744945
Магілёўская;Мсціслаўскі;Заполле;Заполье;243044668
Магілёўская;Мсціслаўскі;Картыжы;Картыжи;243045598
Магілёўская;Мсціслаўскі;Кош;Кош;243045716
Магілёўская;Мсціслаўскі;Мішні;Мишни;243045717
Магілёўская;Мсціслаўскі;Пячонкі;Печёнки;243045596
Магілёўская;Мсціслаўскі;Ракшыно;Ракшино;243045709
Магілёўская;Мсціслаўскі;Рудодзіма;Рудодима;243045718
Магілёўская;Мсціслаўскі;Рэместава;Реместово;243045600
Магілёўская;Мсціслаўскі;Цярэні;Терени;243045715
Магілёўская;Мсціслаўскі;Чарнавусы;Черноусы;243045597
Магілёўская;Мсціслаўскі;Аслянка;Ослянка;243047362
Магілёўская;Мсціслаўскі;Брагі;Браги;243047358
Магілёўская;Мсціслаўскі;Каськова;Каськово;243047368
Магілёўская;Мсціслаўскі;Новыя Віхраны;Новые Вихряны;243047371
Магілёўская;Мсціслаўскі;Пастарнакі;Пастернаки;2919748240
Магілёўская;Мсціслаўскі;Паўднёвае Бялішчана;Повднёвое Белищено;243047364
Магілёўская;Мсціслаўскі;Паўночнае Бялішчана;Полночное Белищено;243047363
Магілёўская;Мсціслаўскі;Пячкоўка;Печковка;243047217
Магілёўская;Мсціслаўскі;Разанцы;Рязанцы;243047369
Магілёўская;Мсціслаўскі;Рыкі;Рыки;243047361
Магілёўская;Мсціслаўскі;Сапрынавічы;Сапрыновичи;243047375
Магілёўская;Мсціслаўскі;Янаўка;Яновка;243047204
Магілёўская;Мсціслаўскі;Беразуйкі;Березуйки;243045082
Магілёўская;Мсціслаўскі;Вароўскага;Воровского;243045083
Магілёўская;Мсціслаўскі;Вялікая Зяціца;Великая Зятица;243045050
Магілёўская;Мсціслаўскі;Галкавічы;Галковичи;243045068
Магілёўская;Мсціслаўскі;Дудчыцы;Дудчицы;243045054
Магілёўская;Мсціслаўскі;Жыгалава;Жигалово;243045052
Магілёўская;Мсціслаўскі;Каленькава;Коленьково;243045059
Магілёўская;Мсціслаўскі;Колтава;Колтово;243045077
Магілёўская;Мсціслаўскі;Лар’янава;Ларьяново;243045065
Магілёўская;Мсціслаўскі;Ластрыгіна;Ластрыгино;243045079
Магілёўская;Мсціслаўскі;Слёзкі;Слёзки;243045078
Магілёўская;Мсціслаўскі;Сялец;Селец;243045051
Магілёўская;Мсціслаўскі;Цяляткава;Телятково;243045057
Магілёўская;Мсціслаўскі;Бязводзічы;Безводичи;243045253
Магілёўская;Мсціслаўскі;Бялынец;Белынец;243045424
Магілёўская;Мсціслаўскі;Кісялёўка;Киселёвка;243045425
Магілёўская;Мсціслаўскі;Краснае;Красное;243045693
Магілёўская;Мсціслаўскі;Пабеда;Победа;243045251
Магілёўская;Мсціслаўскі;Пячкавіцкі ільнозавод;Пячковичский льнозавод;243045704
Магілёўская;Мсціслаўскі;Пячкавічы;Пячковичи;243045692
Магілёўская;Мсціслаўскі;Старынка;Старинка;243045699
Магілёўская;Мсціслаўскі;Сычоўка;Сычёвка;243045423
Магілёўская;Мсціслаўскі;Усполле;Усполье;243045694
Магілёўская;Мсціслаўскі;Ходасы;Ходосы;243045421
Магілёўская;Мсціслаўскі;Шэйкі;Шейки;243045249
Магілёўская;Мсціслаўскі;Ясьманава;Есьманово;243045706
Магілёўская;Слаўгарадскі;Слаўгарад;Славгород;242978993
Магілёўская;Слаўгарадскі;Бязуевічы;Безуевичи;243046652
Магілёўская;Слаўгарадскі;Васькавічы;Васьковичи;243046649
Магілёўская;Слаўгарадскі;Гайшын;Гайшин;243046655
Магілёўская;Слаўгарадскі;Ганчароўка;Гончаровка;243046109
Магілёўская;Слаўгарадскі;Красны Васход;Красный Восход;243046667
Магілёўская;Слаўгарадскі;Кульшычы;Кульшичи;243046096
Магілёўская;Слаўгарадскі;Папоўка;Поповка;243046681
Магілёўская;Слаўгарадскі;Прыволле;Приволье;243046111
Магілёўская;Слаўгарадскі;Ржаўка 1;Ржавка 1;243046084
Магілёўская;Слаўгарадскі;Ржаўка 2;Ржавка 2;243046104
Магілёўская;Слаўгарадскі;Рудня;Рудня;243046651
Магілёўская;Слаўгарадскі;Урэчча 1;Уречье 1;243046100
Магілёўская;Слаўгарадскі;Урэчча 2;Уречье 2;243046108
Магілёўская;Слаўгарадскі;Церахоўка;Тереховка;243046650
Магілёўская;Слаўгарадскі;Чачораўка;Чечёровка;243046674
Магілёўская;Слаўгарадскі;Шаламы;Шеломы;243046676
Магілёўская;Слаўгарадскі;Ясяновіца;Ясеновица;243046679
Магілёўская;Слаўгарадскі;Аляксандраўка 1;Александровка 1;243044809
Магілёўская;Слаўгарадскі;Аляксандраўка 2;Александровка 2;243044827
Магілёўская;Слаўгарадскі;Бярозаўка;Берёзовка;243046689
Магілёўская;Слаўгарадскі;Гіжэнка;Гиженка;243046693
Магілёўская;Слаўгарадскі;Забалацце;Заболотье;243046444
Магілёўская;Слаўгарадскі;Загліннае;Заглинное;243046451
Магілёўская;Слаўгарадскі;Закрупец;Закрупец;243046695
Магілёўская;Слаўгарадскі;Красны Акцябр;Красный Октябрь;243044825
Магілёўская;Слаўгарадскі;Любаны;Любаны;243044845
Магілёўская;Слаўгарадскі;Ляцягі;Летяги;243046692
Магілёўская;Слаўгарадскі;Рудня;Рудня;243046690
Магілёўская;Слаўгарадскі;Усохі;Усохи;243044837
Магілёўская;Слаўгарадскі;Ходараў;Ходоров;243044807
Магілёўская;Слаўгарадскі;Целяшы;Телеши;243044844
Магілёўская;Слаўгарадскі;Агеева;Агеево;243044811
Магілёўская;Слаўгарадскі;Благадаць;Благодать;243044874
Магілёўская;Слаўгарадскі;Васход;Восход;2847507009
Магілёўская;Слаўгарадскі;Дубна;Дубно;243046678
Магілёўская;Слаўгарадскі;Завад-Віравая;Завод-Вировая;243046668
Магілёўская;Слаўгарадскі;Кабіна Гара;Кабина Гора;243046672
Магілёўская;Слаўгарадскі;Казакоўка;Казаковка;243046656
Магілёўская;Слаўгарадскі;Крамянка;Кремянка;243044803
Магілёўская;Слаўгарадскі;Курганаўка;Кургановка;243046673
Магілёўская;Слаўгарадскі;Міхайлоў;Михайлов;243046680
Магілёўская;Слаўгарадскі;Новая Каменка;Новая Каменка;243044884
Магілёўская;Слаўгарадскі;Новая Слабада;Новая Слобода;243046669
Магілёўская;Слаўгарадскі;Сіліна Поле;Силино Поле;243044829
Магілёўская;Слаўгарадскі;Старая Каменка;Старая Каменка;243046653
Магілёўская;Слаўгарадскі;Сычын;Сычин;243044870
Магілёўская;Слаўгарадскі;Азарычы;Азаричи;243045938
Магілёўская;Слаўгарадскі;Жалезінка;Железинка;243046099
Магілёўская;Слаўгарадскі;Іванішчавічы;Иванищевичи;243045931
Магілёўская;Слаўгарадскі;Лапацічы;Лопатичи;243045928
Магілёўская;Слаўгарадскі;Лясная;Лесная;243046666
Магілёўская;Слаўгарадскі;Машэцкая Слабада;Мошецкая Слобода;243045929
Магілёўская;Слаўгарадскі;Пацяраеўка;Потеряевка;243045930
Магілёўская;Слаўгарадскі;Рабавічы;Рабовичи;243046697
Магілёўская;Слаўгарадскі;Узгорск;Узгорск;243046694
Магілёўская;Слаўгарадскі;Улукі;Улуки;243046696
Магілёўская;Слаўгарадскі;Устаннае;Устанное;243045927
Магілёўская;Слаўгарадскі;Харанеў;Хоронев;243046691
Магілёўская;Слаўгарадскі;Хварасцяны;Хворостяны;243045932
Магілёўская;Слаўгарадскі;Чыкаўка;Чиковка;243045926
Магілёўская;Слаўгарадскі;Віш;Вишь;243042569
Магілёўская;Слаўгарадскі;Вышкаўка;Вышковка;1657216388
Магілёўская;Слаўгарадскі;Вялікая Зімніца;Великая Зимница;243042561
Магілёўская;Слаўгарадскі;Дальні;Дальний;243046081
Магілёўская;Слаўгарадскі;Дубовы Лог;Дубовый Лог;243046092
Магілёўская;Слаўгарадскі;Зацішша;Затишье;243042568
Магілёўская;Слаўгарадскі;Зялёная Рошча;Зелёная Роща;243042572
Магілёўская;Слаўгарадскі;Лебядзёўка;Лебедёвка;243046105
Магілёўская;Слаўгарадскі;Малая Зімніца;Малая Зимница;243042560
Магілёўская;Слаўгарадскі;Перагон;Перегон;243046093
Магілёўская;Слаўгарадскі;Прудок;Прудок;243046107
Магілёўская;Слаўгарадскі;Рагі;Роги;243046083
Магілёўская;Слаўгарадскі;Рэкта;Ректа;243046089
Магілёўская;Слаўгарадскі;Рэкта-Міхайлаўка;Ректа-Михайловка;243046091
Магілёўская;Слаўгарадскі;Сасновіца;Сосновица;243046085
Магілёўская;Слаўгарадскі;Свенск;Свенск;243046086
Магілёўская;Слаўгарадскі;Слаўня;Славня;243046090
Магілёўская;Слаўгарадскі;Чарнякоўка;Черняковка;243046087
Магілёўская;Хоцімскі;Хоцімск;Хотимск;242978996
Магілёўская;Хоцімскі;Батаева;Батаево;243047078
Магілёўская;Хоцімскі;Ветка;Ветка;243047049
Магілёўская;Хоцімскі;Галубоўка;Голубовка;243047070
Магілёўская;Хоцімскі;Доўгая Дубрава;Долгая Дубрава;243047074
Магілёўская;Хоцімскі;Дубраўка;Дубровка;243047066
Магілёўская;Хоцімскі;Іўкіна;Ивкино;243047039
Магілёўская;Хоцімскі;Князеўка;Князевка;243047065
Магілёўская;Хоцімскі;Красная Паляна;Красная Поляна;243047068
Магілёўская;Хоцімскі;Ліпакі;Липаки;243047076
Магілёўская;Хоцімскі;Міхайлаўка;Михайловка;243047038
Магілёўская;Хоцімскі;Троіцкі;Троицкий;243047080
Магілёўская;Хоцімскі;Труд;Труд;243047072
Магілёўская;Хоцімскі;Чарчонае;Черчёное;243047083
Магілёўская;Хоцімскі;Яленаўка;Еленовка;243047047
Магілёўская;Хоцімскі;Баханы;Боханы;243047061
Магілёўская;Хоцімскі;Канава;Канава;243047058
Магілёўская;Хоцімскі;Мосін;Мосин;243047059
Магілёўская;Хоцімскі;Паўлаўка;Павловка;243047004
Магілёўская;Хоцімскі;Бярозкі;Берёзки;243047063
Магілёўская;Хоцімскі;Грыгор’еўка;Григорьевка;243046996
Магілёўская;Хоцімскі;Ігнатаўка;Игнатовка;243046845
Магілёўская;Хоцімскі;Клін;Клин;243046855
Магілёўская;Хоцімскі;Красная Зара;Красная Заря;243047000
Магілёўская;Хоцімскі;Малатоўка;Молотовка;243046846
Магілёўская;Хоцімскі;Роскаш;Роскошь;243047006
Магілёўская;Хоцімскі;Уладзіміраўка;Владимировка;243046999
Магілёўская;Хоцімскі;Янава;Яново;243046863
Магілёўская;Хоцімскі;Янаполле;Янополье;243047008
Магілёўская;Хоцімскі;Буросава;Буросово;243047118
Магілёўская;Хоцімскі;Бяседавічы;Беседовичи;243047121
Магілёўская;Хоцімскі;Варвараўка;Варваровка;243047124
Магілёўская;Хоцімскі;Горня;Горня;243047105
Магілёўская;Хоцімскі;Міхайлаўскі;Михайловский;243047108
Магілёўская;Хоцімскі;Новая Жызнь;Новая Жизнь;243047158
Магілёўская;Хоцімскі;Юзяфоўка;Юзефовка;243047002
Магілёўская;Хоцімскі;Альшоў 1;Ольшов 1;243047163
Магілёўская;Хоцімскі;Гаўрылоўка;Гавриловка;243047103
Магілёўская;Хоцімскі;Елавец;Еловец;243047087
Магілёўская;Хоцімскі;Ліпаўка;Липовка;243047100
Магілёўская;Хоцімскі;Узлогі;Узлоги;243047164
Магілёўская;Хоцімскі;Арлоўка;Орловка;2869919322
Магілёўская;Хоцімскі;Буда;Буда;243047020
Магілёўская;Хоцімскі;Забялышын;Забелышин;243046995
Магілёўская;Хоцімскі;Новая Жызнь;Новая Жизнь;243047097
Магілёўская;Хоцімскі;Прудок;Прудок;243046984
Магілёўская;Хоцімскі;Таклёўка;Таклёвка;243047028
Магілёўская;Хоцімскі;Фаміно;Фомино;243047094
Магілёўская;Хоцімскі;Ціхань;Тихань;243047089
Магілёўская;Хоцімскі;Бруёўка;Бруёвка;243047142
Магілёўская;Хоцімскі;Будачка;Будочка;243046982
Магілёўская;Хоцімскі;Маркаўка;Марковка;243047154
Магілёўская;Хоцімскі;Падлесная;Подлесная;243047090
Магілёўская;Хоцімскі;Разальмова;Розальмово;243046986
Магілёўская;Хоцімскі;Трасціно;Тростино;243047029
Магілёўская;Хоцімскі;Аляксандравічы;Александровичи;243046967
Магілёўская;Хоцімскі;Андронаўшчына;Андроновщина;1668259575
Магілёўская;Хоцімскі;Арцюхоўка;Артюховка;243046849
Магілёўская;Хоцімскі;Ельня;Ельня;243046965
Магілёўская;Хоцімскі;Кляноўка;Кленовка;243046990
Магілёўская;Хоцімскі;Крынічка;Криничка;243046989
Магілёўская;Хоцімскі;Марцінаўка;Мартиновка;243046937
Магілёўская;Хоцімскі;Новы Пуць;Новый Путь;243047031
Магілёўская;Хоцімскі;Селішча;Селище;243047010
Магілёўская;Хоцімскі;Чарняўка;Чернявка;243046938
Магілёўская;Хоцімскі;Азёраўка;Озёровка;243047156
Магілёўская;Хоцімскі;Альшоў 2;Ольшов 2;243047161
Магілёўская;Хоцімскі;Бесядскі Прудок;Беседский Прудок;243047115
Магілёўская;Хоцімскі;Васілёўка 1;Василёвка 1;243047162
Магілёўская;Хоцімскі;Васілёўка 2;Василёвка 2;243047144
Магілёўская;Хоцімскі;Дружба;Дружба;243047033
Магілёўская;Хоцімскі;Канаўка;Канавка;243047153
Магілёўская;Хоцімскі;Круглы;Круглый;243047151
Магілёўская;Хоцімскі;Малуноўка;Молуновка;243047146
Магілёўская;Хоцімскі;Пагранічнік;Пограничник;243047092
Магілёўская;Хоцімскі;Шаладонаўка;Шелодоновка;243047027
Магілёўская;Хоцімскі;Янаўка;Яновка;243047157
Магілёўская;Чавускі;Чавусы;Чаусы;242978990
Магілёўская;Чавускі;Антонаўка;Антоновка;243046455
Магілёўская;Чавускі;Брады;Броды;243046429
Магілёўская;Чавускі;Валожанка;Воложенка;243045904
Магілёўская;Чавускі;Вусце;Устье;243045908
Магілёўская;Чавускі;Высокае;Высокое;243046449
Магілёўская;Чавускі;Галавенчыцы;Головенчицы;243045910
Магілёўская;Чавускі;Галачэва;Голочево;243046428
Магілёўская;Чавускі;Загоранка;Загоренка;243046459
Магілёўская;Чавускі;Залессе;Залесье;243045919
Магілёўская;Чавускі;Зялёная Рошча;Зелёная Роща;243045936
Магілёўская;Чавускі;Красная Буда;Красная Буда;243046453
Магілёўская;Чавускі;Лапені;Лапени;243046458
Магілёўская;Чавускі;Навасёлкі;Новосёлки;243045909
Магілёўская;Чавускі;Петухоўка;Петуховка;243046454
Магілёўская;Чавускі;Старая Буда;Старая Буда;243045918
Магілёўская;Чавускі;Усушак;Усушек;243045924
Магілёўская;Чавускі;Хамянкі;Хоменки;243045911
Магілёўская;Чавускі;Шапярэва;Шеперево;243046448
Магілёўская;Чавускі;Юшкавічы;Юшковичи;243045912
Магілёўская;Чавускі;Атражжа;Атражье;243045899
Магілёўская;Чавускі;Аўхімкі;Авхимки;243046490
Магілёўская;Чавускі;Бардзінічы;Бординичи;243046442
Магілёўская;Чавускі;Благавічы;Благовичи;243045897
Магілёўская;Чавускі;Відлін;Видлин;243045905
Магілёўская;Чавускі;Вілейка;Вилейка;243046432
Магілёўская;Чавускі;Гарадзец;Городец;243046491
Магілёўская;Чавускі;Глінішча;Глинище;243046496
Магілёўская;Чавускі;Зара Аўхімкаўская;Заря Авхимковская;243046494
Магілёўская;Чавускі;Каласоўшчына;Колосовщина;243045893
Магілёўская;Чавускі;Каменка;Каменка;243046488
Магілёўская;Чавускі;Машок;Мошок;243045892
Магілёўская;Чавускі;Надзежда;Надежда;243046443
Магілёўская;Чавускі;Рошча;Роща;243046440
Магілёўская;Чавускі;Самулкі;Самулки;243045898
Магілёўская;Чавускі;Слабодка;Слободка;243046482
Магілёўская;Чавускі;Сушчы;Сущи;243046495
Магілёўская;Чавускі;Удоўск;Удовск;243045894
Магілёўская;Чавускі;Цемналессе;Темнолесье;243045895
Магілёўская;Чавускі;Цімохаўка;Тимоховка;243046437
Магілёўская;Чавускі;Чарнаўцы;Чернавцы;243046492
Магілёўская;Чавускі;Астрэні;Астрени;243045922
Магілёўская;Чавускі;Вайнілы;Войнилы;243045896
Магілёўская;Чавускі;Капані;Копани;243045913
Магілёўская;Чавускі;Лужок;Лужок;243045920
Магілёўская;Чавускі;Любавіна;Любавино;243045921
Магілёўская;Чавускі;Новавасільеўск;Нововасильевск;243045916
Магілёўская;Чавускі;Харкаўка;Харьковка;243045923
Магілёўская;Чавускі;Александрова;Александрово;243042529
Магілёўская;Чавускі;Астравы;Островы;243045915
Магілёўская;Чавускі;Бясчынне;Бесчинье;243042487
Магілёўская;Чавускі;Ваўкавічы;Волковичи;243042526
Магілёўская;Чавускі;Гразівец;Грязивец;243045937
Магілёўская;Чавускі;Доўгі Мох;Долгий Мох;243045925
Магілёўская;Чавускі;Ісакава Буда;Исакова Буда;243042510
Магілёўская;Чавускі;Кутня;Кутня;243042512
Магілёўская;Чавускі;Малы Гразівец;Малый Грязивец;243042499
Магілёўская;Чавускі;Пабеда;Победа;243042504
Магілёўская;Чавускі;Смолка;Смолка;243042507
Магілёўская;Чавускі;Сутокі;Сутоки;243042531
Магілёўская;Чавускі;Чарэнкі;Черенки;243045939
Магілёўская;Чавускі;Чырвоная Паляна;Чирвоная Поляна;243045933
Магілёўская;Чавускі;Антонаўка;Антоновка;243042495
